"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.5332,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4714,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4379,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.5197,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.4034,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.2219,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0046,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0623,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.2942,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4642,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.5577,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.458,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2113,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.8964,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.8964,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.1121,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.3979,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.6401,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.6384,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.1832,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.122,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.30848,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.89086,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.43009,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.86005,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.14128,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.37659,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.45985,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.54009,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.70044,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.0178,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.4303,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9378,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.3571,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.6957,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.9002,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",102.1753,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",102.2894,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",102.2512,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",102.1813,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",102.1547,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",102.1586,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",102.2729,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",102.3169,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.1962,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.999,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8507,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7612,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.6619,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6208,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.5917,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.4842,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.4997,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.5816,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.7079,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.0191,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.2298,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.2553,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.1404,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.894,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.6883,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.7271,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.9059,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.0954,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.2139,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.1781,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.1757,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2265,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3936,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.6076,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.7648,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.7789,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.7318,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.5654,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.4788,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.4791,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.4821,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.5353,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.6056,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.7219,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9185,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.259,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.4854,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.6291,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.7287,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.714,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.586,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.4741,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.2739,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.0395,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.9031,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.793,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.6947,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.6639,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.6727,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.7385,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.775,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.7784,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.791,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.8416,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.9049,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.0611,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.1243,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.9905,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.8957,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.8225,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.5948,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.2028,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.3873,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",93.88737,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",94.05561,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",94.18239,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",94.17632,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",94.17078,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",94.12314,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",94.18649,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",94.37073,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",94.78439,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",95.30798,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",95.89232,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.40107,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",96.81976,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.09284,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.27462,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.47985,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.64103,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.77095,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.82193,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.922,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.05948,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.49152,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.99628,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.27499,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.5049,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.75549,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.86027,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.93916,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.94793,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.88408,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.7984,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.73679,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.78525,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.90771,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.04,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1097,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2294,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.2611,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.1028,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.0843,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1286,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.1166,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.066,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0216,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0245,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7024,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8758,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.8827,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.936,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1196,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.3758,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6881,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.9676,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.0859,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0642,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1168,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2264,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.2532,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1313,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0242,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.0404,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.076,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.1031,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.074,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9544,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8549,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8243,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8484,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.8388,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.7319,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.4772,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.1857,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9569,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8449,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.9045,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.9364,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.018,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1258,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.1549,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.1983,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3139,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4206,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.3856,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2027,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.6003,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.20379,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.1841,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.1241,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1049,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.0351,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.9979,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.1163,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.4257,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6531,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.9128,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.1101,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.2765,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.3106,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.3246,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.262,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.088,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9756,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9668,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1464,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.3838,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.5644,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.6181,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5445,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.5847,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6382,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7565,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.843,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9249,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0254,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.9997,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.845,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.5824,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.3503,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.1538,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.9946,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.985,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0561,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0287,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.85,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.703,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5903,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5834,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5258,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4493,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3656,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3425,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3209,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2817,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2466,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.2971,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5682,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8084,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9293,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9702,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9567,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0039,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1243,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2015,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3822,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.548,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.627,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6125,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.587,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5105,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.349,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.233,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3111,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3939,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3689,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2611,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2165,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0978,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9797,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8369,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.7032,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6301,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6556,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7137,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7934,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.6958,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.5499,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6224,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6431,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6558,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7307,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8083,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.727,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4324,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.89499,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2012-12",91.90491,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-01",92.4723,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-02",92.95276,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-03",93.29996,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-04",93.51147,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-05",93.79472,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-06",94.41957,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-07",95.24268,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-08",95.98061,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-09",96.47717,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-10",96.57472,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.70813,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.06951,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.63521,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.15719,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.65564,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.02534,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.33889,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.63744,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.74533,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.83757,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.75456,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.61548,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.61262,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1825,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.9827,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.6364,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1513,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.4581,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.3447,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.0472,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.9466,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1287,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.4523,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.9129,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-11",103.3505,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.5667,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.1756,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.6387,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.0838,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.7784,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.5618,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3751,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2211,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3513,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.554,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.8894,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.1028,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.0908,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.976,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.9273,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.1138,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.4972,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9019,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.1764,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.3986,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.4404,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.3229,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.2068,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.125,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.0346,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.8984,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.6795,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.4453,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.5541,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.9275,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2623,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.202,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.7721,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.2477,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.974,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.8967,
